obs_id,temperature,humidity,wind_speed,tng_dust,tng_seeing,rain
2217,15.993012940906594,10.228409215338534,11.572129059675174,0.35000000000000003,0.56,0.0
2240,17.977760798768255,10.193393677424222,7.124457236308701,17.78,0.6,0.0
2241,18.176036778184343,9.796246047220981,6.460944832723487,17.78,0.6,0.0
2243,17.798699657559943,9.002759829504468,6.180927892954986,19.02,0.73,0.0
2249,18.614287133224597,35.52575333973103,15.714803827977299,94.19999999999999,0.8300000000000001,0.0
2272,17.963850593043123,40.01349140838583,9.068305910251992,73.1516751703956,0.7515575220598594,0.0
2273,17.582300331373467,42.80057006556778,8.700725786758602,70.34,0.9,0.0
2274,17.478445198274194,42.84407643939862,8.182938316514464,69.35309203532513,0.7543135861670448,0.0
2275,17.346100805179013,42.60142397688137,6.977408047234763,68.24,0.59,0.0
2276,17.441825164596075,41.5002527027483,7.103615654628329,68.24000000000001,0.59,0.0
2277,17.6882388040243,39.01196788727142,6.6387802488194465,68.24000000000001,0.59,0.0
2278,17.81583542153516,35.36132236436174,7.328235591736209,69.79487205460346,0.59,0.0
2279,17.56710730238293,37.20964895411973,7.330539680156573,75.14000000000001,0.59,0.0
2280,17.66329524871731,35.26942147069051,4.625285902251927,75.14,0.59,0.0
2281,17.281797669313434,31.195423373676206,6.194585977674799,75.14,0.5900000000000001,0.0
2288,17.761640429393502,15.74562295150652,14.598595373763521,0.49420642365054746,0.928713391437658,0.0
2289,17.55686693843552,16.184297743191454,13.649368459470558,0.36000000000000004,0.8899999999999999,0.0
2290,17.517195814634118,16.19229802534725,13.6308328979474,0.36,0.8899999999999999,0.0
2291,17.3280995077187,16.19579715824135,12.36537435007308,0.36,0.8900000000000001,0.0
2298,20.031043016224242,8.11559047661088,8.492405634875258,1.5943646796625703,0.41486817168781126,0.0
2299,20.098899114167835,7.690472191924784,7.4973564053339805,1.9699999999999998,0.56,0.0
2341,19.468471360895002,3.960914256773251,13.996444019583702,0.26,1.34,0.0
2342,19.144262298296194,4.429748715695278,12.649048541648916,0.26,1.34,0.0
2344,18.54520452108799,4.911158561323423,9.820544950501727,0.25999999999999995,1.34,0.0
